,silhouette_score
404328,0.0664518119811574
404329,-0.8558363230578999
404330,-0.8333206049466177
404331,-0.0092637664965178
404335,-0.8878760182613793
404336,-0.7545561541103956
404337,-0.4560854157261351
404339,-0.4177764158177557
404346,-0.4901819855419074
404473,-0.8036633445835129
404545,-0.810419025486245
404549,-0.0120078892250577
404634,-0.7474387944512864
404710,-0.8290483122418221
406176,-0.5906557227355027
406186,-0.2135695561686962
406217,-0.7352137956125878
406218,-0.8651120640295578
406219,-0.9013980138203486
406220,-0.7709171072888511
406221,-0.8111368240921604
406223,-0.7709872083508912
406236,-0.770228552116603
407243,-0.7386071359052742
407785,-0.4875695029575967
407786,-0.7760097715944918
407788,-0.8855778232009887
407790,-0.5557862325971518
407800,-0.8843592364280214
407812,-0.8280604108387305
407814,-0.8314716216840008
407819,-0.5487970405844623
407821,-0.6834894963611927
407823,-0.6125535202046982
407831,-0.9250526415376944
408022,-0.7223572195237894
408058,-0.8430945971138216
408059,-0.7959276847677308
408062,-0.8336017845205151
408065,-0.8873620377163591
408067,-0.840429167446559
408068,-0.8054620789190841
408190,-0.8857824058775375
408191,-0.8812856586060553
408192,-0.8118241538081035
408193,-0.8913097372468624
408196,-0.6968432278331373
408198,-0.8694733463244402
414069,-0.6992284426971164
414077,-0.6409181054955494
414084,-0.8353836736538682
414089,-0.884542633720026
414758,-0.6860778431019633
414801,-0.8884495915139765
414872,-0.6279634508536682
415115,-0.698239043670252
431706,-0.8796166864975691
432442,-0.672263981757489
432450,-0.5657785362898587
432467,-0.7298568305270502
432478,-0.5870234505637052
432479,-0.8041771646369926
432480,-0.6439960308081746
432486,-0.6776169453806256
432508,-0.624304815895802
432516,-0.90253589965245
432530,-0.8124085074737996
432536,-0.086279223579382
432552,-0.8795051854709516
432555,-0.8617380562702105
432572,-0.6645914273605948
432582,-0.7240977280589829
432589,-0.7848892441836709
432600,-0.2573809765190741
432602,-0.3161784006219686
432611,-0.7802707985239891
432613,-0.7566771774673078
432628,-0.9178670078718786
432677,-0.8738925331551093
432720,-0.9080543715008228
432731,-0.8330367079525507
432736,-0.8654836667528195
432763,-0.6950586198659945
432769,-0.5986840176211548
432770,-0.8949041063810935
432779,-0.8691674782748054
432825,-0.8634473224375802
432838,-0.8881129562952957
432839,-0.6079550380187967
432860,-0.5451490161315049
432867,-0.8638251367218273
432870,-0.8561700335422001
432879,-0.9142425741242066
432940,-0.5889104844024375
432995,-0.5967053777121066
433016,-0.8885279980539197
433022,-0.8530299770158399
433031,0.140923459759527
433070,-0.8425292578735768
433091,-0.8105862590116669
433099,-0.876658998811695
433102,-0.914663619134674
433107,
433178,-0.634347466830808
433180,-0.8907105818361678
433181,-0.9216393531542282
433182,-0.5155200806376614
433215,-0.7736463446225309
433247,-0.8291270063456184
433256,-0.8026039534163801
433278,-0.7324339196854802
433292,-0.9365832462149092
433294,-0.9162500296476196
433323,-0.7343670545209185
433365,-0.854084224674776
433375,-0.6496498929926203
433386,-0.6217795791425096
433416,-0.9124868552172156
433449,-0.3414518344162451
433466,-0.7478555062985334
433470,-0.9328848463369764
433485,-0.7242391521922368
433486,-0.8649268626527223
433490,-0.8479842278576627
433492,-0.8916561003263971
433502,-0.8944147836235838
433586,-0.6552128061252411
433597,-0.813885355897613
433619,-0.073921376444218
433638,-0.9201159357496872
433653,-0.9471615024071162
433667,-0.6374213067057978
433693,-0.7413263163795882
433698,-0.8629991447748034
433700,-0.7005392479293132
433702,-0.5772239529292686
433719,-0.8055948432364322
433752,-0.945923333597936
433759,-0.5387865378527632
433766,-0.8600552581452711
433771,-0.5369583047277374
433779,-0.80785404654891
433791,-0.7640858319765306
433801,-0.8398012966193072
433804,-0.8224195501981262
433809,-0.8317658134614303
433813,-0.6567971064283583
433864,-0.7145157503370915
433868,-0.901776571522657
433899,
433904,-0.7594564124334002
433923,-0.7275978019273672
433926,-0.8609312560633808
433931,-0.8282476149155765
433938,-0.7519696264409511
433940,-0.8453157066368147
433956,-0.8125174289154571
434008,-0.7660218499903158
434016,-0.8095876246726621
434017,-0.0258074484927375
434065,-0.2481916610817183
434110,-0.7936683976922388
434113,-0.8897505457486691
434117,-0.8896153578325907
434121,-0.6900488977706195
434128,-0.7550874541869168
434130,-0.9212749239652204
434156,-0.8890626096079506
434171,-0.8778855594337363
434172,-0.7900642969337528
434174,-0.90558209281335
434178,-0.7445579972485324
434179,-0.7782917302340698
434197,-0.7716431977941924
434203,-0.750828629066069
434204,-0.6473069654494911
434215,-0.8595470837805204
434218,-0.6817447615614237
434232,-0.6967605484548709
434234,-0.704448134561018
434246,-0.8724699834966274
434264,-0.8431812565378918
434325,-0.8872622727545139
434341,-0.7839975246704696
434377,-0.7944686880903369
434396,-0.8793107980426278
434402,-0.6909962581319363
434423,-0.8662838067495628
434437,-0.6110298402462779
434438,-0.7973661367694532
434439,-0.8885592027074221
434440,-0.8779818003123948
434446,-0.5867155366583826
434459,-0.7559319939101256
434484,-0.7510837606658017
434674,-0.6716636625184825
434676,-0.0878106508297644
434689,-0.8703798746191523
434701,-0.9033802956602808
434725,-0.5871256111105113
434726,-0.0861981384453868
434727,0.0285654046033329
434729,0.0940230219068655
434756,-0.8277291961364937
434758,-0.2138649757055975
434759,-0.8587851878599082
434760,-0.7519231542967152
434764,-0.8906583945864347
434766,-0.8996476836948915
434768,-0.8886731701964503
434769,-0.8448865480903117
434778,-0.8158181355354102
434784,-0.5128784628064685
434794,-0.8964829798959999
434797,-0.9136394035806898
434800,-0.7450930958822871
434864,-0.7070795071071561
434865,-0.7947363731663355
434866,-0.8257652601362624
434869,-0.723567479094674
434881,-0.8149622556350087
434903,-0.2372240655370754
434935,0.0758443515160716
434960,
435145,-0.9153670320873404
435206,-0.0585787602182223
435207,-0.1984323224481952
435273,-0.5256686753015737
435285,-0.2421211955514909
435286,-0.3092607356373382
435337,-0.8716328245623159
435350,-0.9179301414222356
435376,-0.7419524549638687
435391,-0.8634392051996571
435528,-0.8399751492087423
435529,-0.9127128435186698
435626,-0.881914550498223
435653,-0.891360521651136
435684,-0.9123519735976042
435766,
435791,-0.8952097662213334
435802,-0.7941783109511498
435804,-0.7826054845128091
435811,-0.8997813091423872
435815,-0.7774711994236768
435818,-0.7400427417054743
435845,
435864,-0.9070544627676752
435916,-0.8534372901806427
435940,-0.6576488793372733
435946,-0.6505637534263249
435947,-0.63763964703968
435949,-0.5408668811372446
435951,-0.649659615638228
435953,-0.6114676740035462
435965,-0.8306116688168091
435975,-0.7832161372964785
436002,-0.7361709824957623
436003,-0.8274473078589026
436022,-0.8967883097895943
436059,-0.8033328062847865
436062,-0.9077628394530328
436090,-0.7640194105821568
436135,-0.501624296049349
436199,-0.242234232962515
436240,-0.6317049523421042
436440,-0.8640163389964577
436479,
436522,-0.9082658994697396
436523,-0.7964840778964345
442801,-0.8021856262197663
442827,-0.5163143290333031
442829,-0.8104231801071907
442835,-0.9062150934491014
445007,-0.6779082777830518
446099,-0.6172348699664904
446101,-0.8745568951479546
448850,-0.6598527392800042
448987,-0.7203070167016852
449000,-0.754941620525854
449521,-0.9013043451278396
450219,-0.8536026227344936
474145,-0.7258218122648435
474156,-0.8615472960018419
493809,-0.7064134938170588
494124,-0.6710406430524731
494448,-0.8165271591893808
494468,-0.6824641594293785
494504,-0.9110018338183334
494519,0.0319387976584178
494546,-0.2666209725668046
497071,-0.371344313743905
497097,-0.6203738102986196
497106,-0.5260685673891309
497113,-0.4019558179817858
497114,-0.650565916504559
497652,-0.657272338635578
503491,-0.2193107071835777
503550,-0.907794198370468
503558,-0.910904675192275
503610,-0.7102773972270577
503692,-0.5593822071275649
503844,-0.0583293605875557
504186,-0.9225407122861188
504193,-0.6826527361255881
50490,-0.7837624415443578
50492,-0.83054986484771
50493,-0.6511556160994151
50496,-0.8117924542716805
50497,-0.6558845053638759
50498,-0.9101785547176472
50500,-0.856216137753068
50501,-0.8968060700954539
50505,-0.7398136720279496
50518,-0.9454354844441518
50523,-0.6448907348745805
50524,-0.8029063287235243
50525,-0.6035807845867498
50527,-0.7211928415460583
50528,-0.8776752741895735
50529,-0.6855977871338782
50530,-0.8786174298884427
50540,-0.6904749289520209
50701,-0.700458385696216
50702,-0.8783341122790966
50706,-0.9277194381751744
50708,-0.7012422204126922
50709,-0.73163797959472
50720,-0.7369120525708754
50721,-0.6830521382011382
50722,-0.8965604677798473
50723,-0.9022894275064364
50724,-0.6917769938369205
50753,-0.6893710847260888
50754,-0.5989779357134107
50755,-0.7761005568532432
50757,-0.8265827162426832
50758,-0.551010788895183
50759,-0.8171539793948436
50760,-0.8982098304314052
50762,-0.683310015637879
50764,-0.6377214976646115
50765,-0.8254090068450416
50766,-0.7494591344253653
50767,-0.7177507886309406
50768,-0.7171361660620857
50769,-0.7013949882629368
50770,-0.7257589738463769
50771,-0.6671604470506592
50772,-0.7459843367013028
50773,-0.7393108666484091
50774,-0.6727359782134117
50775,-0.6230606887006537
50776,-0.6465272712691207
50778,-0.8890600549277125
50779,-0.7354344995724371
50780,-0.7382926562975853
50781,-0.8287027278837334
50782,-0.816933297554797
50783,-0.5956968509943666
50784,-0.8855963145021809
50785,-0.8528033786786994
50786,-0.7436219184354562
50787,-0.6630034916655878
50788,-0.9246437525730754
50789,-0.6454859165780128
50790,-0.6881074048258031
50791,-0.5715800847153748
50793,-0.5819503631428594
50794,-0.6344117469107191
50795,-0.915939579950656
50796,-0.6296532922710971
50797,-0.5853201322122267
50798,-0.7443132935450844
50799,-0.7782591945670199
50817,-0.5820223900705331
50849,-0.5914239147849583
50850,-0.7258915428371643
50868,-0.5124271173855366
50873,-0.5804404082611447
50874,-0.5958025691107462
50875,-0.6390087926374781
50876,-0.6967245294755636
50877,-0.8367900822093806
50878,-0.8661211998936281
50880,-0.5361166968937188
50883,-0.8070130233430276
50884,-0.5869970667768382
50887,-0.7294515431547708
50905,-0.9085484232402766
50907,-0.6103965301597286
50908,-0.9280450233100688
50909,-0.9054286574577418
50911,-0.7256686317165002
50912,-0.5741666040076981
50913,-0.6947627945539958
50914,-0.6585756509260939
50915,-0.8296426401907266
50916,-0.7850799776386406
50917,-0.539373464035574
50918,-0.7857812730425309
50926,-0.570373715794187
50927,-0.5946539517539278
50928,-0.8345452327063442
50929,-0.9133665085708168
50930,-0.8745850612710527
50931,-0.8620666170348098
50932,-0.5987786507315197
50933,-0.6551919543129757
50934,-0.7627240488403981
50935,-0.6974842888939573
50995,-0.561259859854941
50996,-0.8146033261876969
50997,-0.781764010031746
51786,-0.6093843188431111
51788,-0.5570773889033734
51789,-0.7336275220695706
51791,-0.7962078868278623
51792,-0.5823142515027322
51793,-0.8297408743108602
51795,-0.7965421962057034
51796,-0.5907063028510133
51797,-0.7159049887621235
51798,-0.6029540549670219
51799,-0.7473436921273194
51800,-0.8495866982404243
51801,-0.6857881623398505
51810,-0.5973591304219178
51811,-0.8519182330239192
51812,-0.620332587475356
51813,-0.6728740169501314
51869,-0.6182431544957101
51875,-0.8371680066134768
51885,-0.6811810494081304
51886,-0.617147011876191
51897,-0.6941867497851106
51902,-0.8525854728712319
51938,-0.7521091577846594
51944,-0.5956380158424973
51960,-0.8841104520223305
52004,-0.7339313900363884
52009,-0.6497764636530443
52013,-0.6894490496014446
52014,-0.6589911295691194
52020,-0.8477238195185307
52023,-0.7148622246602429
52024,-0.7562717901097931
52028,-0.7973382770984562
52033,-0.8215360054931197
52036,-0.6690747745604496
52040,-0.596424782066931
52055,-0.8096893872416151
52064,-0.6601240737138061
52065,-0.7271846087470755
52076,-0.8426007220751873
52118,-0.8628536874626724
52120,-0.7981446529666211
52123,-0.7189427738004379
52132,-0.6928854627599843
52150,-0.902810108405289
52163,-0.6544334583612107
52174,-0.6866176934512392
52184,-0.7893650265120974
52187,-0.6655456503508744
52202,-0.5491918098748195
52206,-0.6855786930588317
52231,-0.5624552512814937
52245,-0.7130592759454694
52250,-0.699090012667477
52276,-0.8346292931908457
52323,-0.5753900559302187
52331,-0.9368579161464196
52335,-0.9184628989498052
52348,-0.6091380949748579
52357,-0.7101213683311841
52372,-0.8674539801559543
52377,-0.6765513187542376
52389,-0.7602369204465689
52392,-0.8718075387761123
52397,-0.6327064214732745
52398,-0.5846387858631493
52428,-0.7644346572450548
52430,-0.8248204665848735
52432,-0.5893152008035213
52440,-0.5359334088145409
52443,-0.565360040642633
52463,-0.701162658716471
52466,-0.8816015351010467
52468,-0.7309819155020724
52469,-0.5989937073168399
52477,-0.5690776711747791
52502,-0.7652623888338934
52504,-0.7537018692659592
52513,-0.632271265929979
52521,-0.6799314133132012
52530,-0.5532689544113646
52535,-0.7720121015539982
52538,-0.7343473832141013
52551,-0.6640667402292825
52552,-0.7238238387811355
52563,-0.6732206159958996
52570,-0.7538892766236251
52575,-0.7855121588780083
52585,-0.6572201094895515
52588,-0.7195909098309555
52589,-0.7532761113028359
52592,-0.7247955763972682
52609,-0.8280599017306113
52614,-0.7630524121613586
52615,-0.6211219802717592
52626,-0.7077204176600398
52633,-0.7473278323398553
52635,-0.6564879438327247
52637,-0.6142552631528377
52639,-0.6458652857225059
52653,-0.7060256705579485
52662,-0.7067541958727909
52665,-0.650720971117201
52666,-0.662721213660726
52668,-0.7972847975506243
52670,-0.8051146166824781
52679,-0.8947347541832015
52683,-0.5847197820919252
52685,-0.8942825827271074
52686,-0.5473747691663962
52690,-0.5651030441457423
52696,-0.6055835416146789
52700,-0.6061544675890868
52705,-0.6303225569937982
52708,-0.6777618461210094
52710,-0.6858883388690434
52712,-0.6034718449539123
52713,-0.6369543465558636
52715,-0.6978734564313048
52717,-0.6273768435715108
52793,-0.6223624619228607
52808,-0.7347214486777747
52815,-0.9219580279106216
52822,-0.6192637205912062
52829,-0.7413498912030245
52830,-0.6388991908086029
